type,name,id,created,binary_ref.type,binary_ref.name,binary_ref.parent_directory_ref.type,binary_ref.parent_directory_ref.path,binary_ref.parent_directory_ref.id,binary_ref.id,pid,opened_connection_refs_count,creator_user_ref.type,creator_user_ref.user_id,creator_user_ref.id,x_contained_by_ref,first_observed,last_observed,number_observed,binary_ref.hashes.MD5,command_line,parent_ref.type,parent_ref.name,parent_ref.binary_ref.type,parent_ref.binary_ref.name,parent_ref.binary_ref.parent_directory_ref.type,parent_ref.binary_ref.parent_directory_ref.path,parent_ref.binary_ref.parent_directory_ref.id,parent_ref.binary_ref.id,parent_ref.pid,parent_ref.command_line,parent_ref.id,command_line_entropy,command_line_len,suspicion_score,opened_connection_refs
windows-registry-key,,windows-registry-key--4300bcc0-888e-4709-b8fc-2e654c7ac956_3,,,,,,,,,,,,,observed-data--4300bcc0-888e-4709-b8fc-2e654c7ac956,2019-05-18T20:43:37.198Z,2019-05-18T20:43:37.198Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--083cb0a3-5f8d-4c93-be1b-1b0fc3fa5929_4,,,,,,,,,,,,,observed-data--083cb0a3-5f8d-4c93-be1b-1b0fc3fa5929,2019-05-18T20:43:35.941Z,2019-05-18T20:43:35.941Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--4e6cedf0-ddd3-4147-86bd-4416573a8444_1,,,,,,,,,,,,,observed-data--4e6cedf0-ddd3-4147-86bd-4416573a8444,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
network-traffic,,network-traffic--5227656b-f4f9-46f7-be7e-3abe3c3fed03_4,,,,,,,,,,,,,observed-data--5227656b-f4f9-46f7-be7e-3abe3c3fed03,2019-05-07T11:57:14.354Z,2019-05-07T11:57:14.354Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--28cb1575-65df-4166-84ac-370e5df0ce9f_4,,,,,,,,,,,,,observed-data--28cb1575-65df-4166-84ac-370e5df0ce9f,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--890624-9357-4b68-85e3-07aecdf433e4_2,,,,,,,,,,,,,observed-data--ed890624-9357-4b68-85e3-07aecdf433e4,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2b978c9-7c2f-4d51-ab53-35fd71e6adb6_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2b978c9-7c2f-4d51-ab53-35fd71e6adb6_2,file--2b978c9-7c2f-4d51-ab53-35fd71e6adb6_1,5204.0,,user-account,S-1-5-18,user-account--2b978c9-7c2f-4d51-ab53-35fd71e6adb6_4,observed-data--e2b978c9-7c2f-4d51-ab53-35fd71e6adb6,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--41576332-e644-425f-a7af-4dfa27ce7193_4,,,,,,,,,,,,,observed-data--41576332-e644-425f-a7af-4dfa27ce7193,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--1ed1148f-5791-44d6-a2d0-5ebe88ea3539_1,,,,,,,,,,,,,observed-data--1ed1148f-5791-44d6-a2d0-5ebe88ea3539,2019-05-18T20:43:43.284Z,2019-05-18T20:43:43.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,Microsoft.ActiveDirectory.WebServices.exe,process--871343-fcaf-432b-9b31-4dd737e209b1_0,,file,Microsoft.ActiveDirectory.WebServices.exe,directory,C:\Windows\ADWS,directory--871343-fcaf-432b-9b31-4dd737e209b1_2,file--871343-fcaf-432b-9b31-4dd737e209b1_1,1792.0,,user-account,S-1-5-18,user-account--871343-fcaf-432b-9b31-4dd737e209b1_4,observed-data--be871343-fcaf-432b-9b31-4dd737e209b1,2019-05-18T20:44:27.285Z,2019-05-18T20:44:27.285Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--6894e91-584c-4af3-94de-48dd10aa4fb6_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--6894e91-584c-4af3-94de-48dd10aa4fb6_2,file--6894e91-584c-4af3-94de-48dd10aa4fb6_1,5452.0,1.0,user-account,S-1-5-18,user-account--6894e91-584c-4af3-94de-48dd10aa4fb6_6,observed-data--b6894e91-584c-4af3-94de-48dd10aa4fb6,2019-05-07T11:56:42.386Z,2019-05-07T11:56:42.386Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--02cadbb2-62a8-4a50-9e19-30d2bf1a235e_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--02cadbb2-62a8-4a50-9e19-30d2bf1a235e_2,file--02cadbb2-62a8-4a50-9e19-30d2bf1a235e_1,5204.0,,user-account,S-1-5-18,user-account--02cadbb2-62a8-4a50-9e19-30d2bf1a235e_4,observed-data--02cadbb2-62a8-4a50-9e19-30d2bf1a235e,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--7d5baa9c-cd71-46ea-8a66-4a421548dd77_3,,,,,,,,,,,,,observed-data--7d5baa9c-cd71-46ea-8a66-4a421548dd77,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--7552235a-52d4-4be3-b87d-01a2dd750e10_4,,,,,,,,,,,,,observed-data--7552235a-52d4-4be3-b87d-01a2dd750e10,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--917d34-66ae-4652-8ff7-fb602ab22b6f_2,,,,,,,,,,,,,observed-data--ad917d34-66ae-4652-8ff7-fb602ab22b6f,2019-05-18T20:43:46.269Z,2019-05-18T20:43:46.269Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,wscript.exe,file--f95e7bef-92db-4400-abd4-f7eb0cc1152d_4,,,,,,,,,,,,,observed-data--f95e7bef-92db-4400-abd4-f7eb0cc1152d,2019-05-18T20:43:37.866Z,2019-05-18T20:43:37.866Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--69bd85fe-0e42-4597-a73f-149ed069e1ac,2020-08-12T09:53:20.616Z,,,,,,,,,,,,,2019-05-18T20:43:41.577Z,2019-05-18T20:43:41.577Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--3773e7-da83-4eb4-a991-237ec05d3aa9_2,,,,,,,,,,,,,observed-data--ee3773e7-da83-4eb4-a991-237ec05d3aa9,2019-05-18T20:44:35.487Z,2019-05-18T20:44:35.487Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--c78fc1d1-3834-41e6-b41a-72d78e17dc32_3,,,,,,,,,,,,,observed-data--c78fc1d1-3834-41e6-b41a-72d78e17dc32,2019-05-18T20:43:24.675Z,2019-05-18T20:43:24.675Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--13575243-d7b4-4cfa-9625-662ee8b98ee4_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--13575243-d7b4-4cfa-9625-662ee8b98ee4_2,file--13575243-d7b4-4cfa-9625-662ee8b98ee4_1,5204.0,,user-account,S-1-5-18,user-account--13575243-d7b4-4cfa-9625-662ee8b98ee4_4,observed-data--13575243-d7b4-4cfa-9625-662ee8b98ee4,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--41576332-e644-425f-a7af-4dfa27ce7193_4,,,,,,,,,,,,,observed-data--41576332-e644-425f-a7af-4dfa27ce7193,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--f902a2d-eebd-4779-9ad6-2e5200b9cf9c_2,,,,,,,,,,,,,observed-data--af902a2d-eebd-4779-9ad6-2e5200b9cf9c,2019-05-18T20:42:42.926Z,2019-05-18T20:42:42.926Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--89c29f70-7a07-4e15-bf92-497e8deda0c3_1,,,,,,,,,,,,,observed-data--89c29f70-7a07-4e15-bf92-497e8deda0c3,2019-05-07T11:56:42.560Z,2019-05-07T11:56:42.560Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--40a8afb4-f1cf-40f0-a55c-f37fffdd66c2_5,,,,,,,,,,,,,observed-data--40a8afb4-f1cf-40f0-a55c-f37fffdd66c2,2019-05-07T11:57:55.979Z,2019-05-07T11:57:55.979Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--7e23f5f7-c403-49d3-a53e-648b32f8b035_2,,,,,,,,,,,,,observed-data--7e23f5f7-c403-49d3-a53e-648b32f8b035,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--71fab098-1f08-4f4b-8f2c-257304bfdc9b_1,,,,,,,,,,,,,observed-data--71fab098-1f08-4f4b-8f2c-257304bfdc9b,2019-05-07T11:57:04.145Z,2019-05-07T11:57:04.145Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--adcdc7ed-5fb9-4691-bd1b-851cf40b1945,2020-08-12T09:53:20.634Z,,,,,,,,,,,,,2019-05-18T20:44:43.175Z,2019-05-18T20:44:43.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--808f6f42-d135-4e32-9eed-765a5d736150_3,,,,,,,,,,,,,observed-data--808f6f42-d135-4e32-9eed-765a5d736150,2019-05-07T11:57:22.847Z,2019-05-07T11:57:22.847Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--91a4c548-fa2b-4ca3-b0ba-05e35108cdf9_1,,,,,,,,,,,,,observed-data--91a4c548-fa2b-4ca3-b0ba-05e35108cdf9,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--e1c0f80f-0cae-4677-87f5-5d9af3b9ab4f,2020-08-12T09:53:20.500Z,,,,,,,,,,,,,2019-05-18T20:43:43.300Z,2019-05-18T20:43:43.300Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--0f601e43-450c-4913-9ff9-9c2c55a7c2af_1,,,,,,,,,,,,,observed-data--0f601e43-450c-4913-9ff9-9c2c55a7c2af,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--08b6525f-2747-4346-8db9-c169ab964e8c_4,,,,,,,,,,,,,observed-data--08b6525f-2747-4346-8db9-c169ab964e8c,2019-05-18T20:43:03.894Z,2019-05-18T20:43:03.894Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--f988e77-3643-4970-9698-ae43a15ad7cd_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--f988e77-3643-4970-9698-ae43a15ad7cd_2,file--f988e77-3643-4970-9698-ae43a15ad7cd_1,5204.0,,user-account,S-1-5-18,user-account--f988e77-3643-4970-9698-ae43a15ad7cd_4,observed-data--bf988e77-3643-4970-9698-ae43a15ad7cd,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--797f3236-8b04-4b32-9375-30127a1c27a6,2020-08-12T09:53:20.435Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--48232a7f-ad6a-4282-81ef-9f9d1858b26e_6,,,,,,,,,,,,,observed-data--48232a7f-ad6a-4282-81ef-9f9d1858b26e,2019-05-18T20:42:53.058Z,2019-05-18T20:42:53.058Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--00e2ed15-60d6-4d78-88b5-e29c7a8a63e5,2020-08-12T09:53:20.502Z,,,,,,,,,,,,,2019-05-18T20:43:43.300Z,2019-05-18T20:43:43.300Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--8d68ebd6-ba27-4415-aeec-0f1183dac399_2,,,,,,,,,,,,,observed-data--8d68ebd6-ba27-4415-aeec-0f1183dac399,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--8a8755e8-d04e-4cdc-84ca-7a7cc0593a1a_2,,,,,,,,,,,,,observed-data--8a8755e8-d04e-4cdc-84ca-7a7cc0593a1a,2019-05-18T20:43:46.487Z,2019-05-18T20:43:46.487Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--90b0e121-6480-491b-85bb-f80098a96844_4,,,,,,,,,,,,,observed-data--90b0e121-6480-491b-85bb-f80098a96844,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--54aed3-059a-41ef-be36-5446cd62b955_1,,,,,,,,,,,,,observed-data--eb54aed3-059a-41ef-be36-5446cd62b955,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--4e70b84-4b89-4d0b-9cb5-e28c12668826_5,,,,,,,,,,,,,observed-data--b4e70b84-4b89-4d0b-9cb5-e28c12668826,2019-05-18T20:43:10.648Z,2019-05-18T20:43:10.648Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--135dc7e1-8f42-49f2-8e8e-8bcf39170914_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--135dc7e1-8f42-49f2-8e8e-8bcf39170914_2,file--135dc7e1-8f42-49f2-8e8e-8bcf39170914_1,5172.0,1.0,user-account,S-1-5-18,user-account--135dc7e1-8f42-49f2-8e8e-8bcf39170914_6,observed-data--135dc7e1-8f42-49f2-8e8e-8bcf39170914,2019-05-07T11:56:20.855Z,2019-05-07T11:56:20.855Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--0ad14b73-a858-4b9d-a071-e2a75cbdd368_3,,,,,,,,,,,,,observed-data--0ad14b73-a858-4b9d-a071-e2a75cbdd368,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--412b1231-a203-4407-aca6-74003fcdacde_6,,,,,,,,,,,,,observed-data--412b1231-a203-4407-aca6-74003fcdacde,2019-05-18T20:43:10.569Z,2019-05-18T20:43:10.569Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--4e6cedf0-ddd3-4147-86bd-4416573a8444_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--4e6cedf0-ddd3-4147-86bd-4416573a8444_2,file--4e6cedf0-ddd3-4147-86bd-4416573a8444_1,5204.0,,user-account,S-1-5-18,user-account--4e6cedf0-ddd3-4147-86bd-4416573a8444_4,observed-data--4e6cedf0-ddd3-4147-86bd-4416573a8444,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--2f30f6b0-7917-4f8f-b082-54758fd98353_2,,,,,,,,,,,,,observed-data--2f30f6b0-7917-4f8f-b082-54758fd98353,2019-05-18T20:43:41.708Z,2019-05-18T20:43:41.708Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2cada88b-f2fb-4491-adf4-ace58c12e277_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2cada88b-f2fb-4491-adf4-ace58c12e277_2,file--2cada88b-f2fb-4491-adf4-ace58c12e277_1,5204.0,,user-account,S-1-5-18,user-account--2cada88b-f2fb-4491-adf4-ace58c12e277_4,observed-data--2cada88b-f2fb-4491-adf4-ace58c12e277,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--8ac5d7f1-47fb-4242-8758-25669e712276_1,,,,,,,,,,,,,observed-data--8ac5d7f1-47fb-4242-8758-25669e712276,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--32deb-ec6b-4054-87a7-c7fc0e1d16db_1,,,,,,,,,,,,,observed-data--baa32deb-ec6b-4054-87a7-c7fc0e1d16db,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--283e72fd-51f3-4b44-aea2-6a3ded903c64_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--283e72fd-51f3-4b44-aea2-6a3ded903c64_2,file--283e72fd-51f3-4b44-aea2-6a3ded903c64_1,5452.0,1.0,user-account,S-1-5-18,user-account--283e72fd-51f3-4b44-aea2-6a3ded903c64_6,observed-data--283e72fd-51f3-4b44-aea2-6a3ded903c64,2019-05-07T11:57:44.916Z,2019-05-07T11:57:44.916Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--797f3236-8b04-4b32-9375-30127a1c27a6_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--797f3236-8b04-4b32-9375-30127a1c27a6_2,file--797f3236-8b04-4b32-9375-30127a1c27a6_1,5204.0,,user-account,S-1-5-18,user-account--797f3236-8b04-4b32-9375-30127a1c27a6_4,observed-data--797f3236-8b04-4b32-9375-30127a1c27a6,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_2,file--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_1,5204.0,,user-account,S-1-5-18,user-account--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_4,observed-data--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2efa8e62-55fa-46b6-ba51-78b150b08348_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2efa8e62-55fa-46b6-ba51-78b150b08348_2,file--2efa8e62-55fa-46b6-ba51-78b150b08348_1,5452.0,1.0,user-account,S-1-5-18,user-account--2efa8e62-55fa-46b6-ba51-78b150b08348_6,observed-data--2efa8e62-55fa-46b6-ba51-78b150b08348,2019-05-07T11:56:52.824Z,2019-05-07T11:56:52.824Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--546be6cc-dd96-4c03-9cd6-3b33cb67623a_4,,,,,,,,,,,,,observed-data--546be6cc-dd96-4c03-9cd6-3b33cb67623a,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--808f6f42-d135-4e32-9eed-765a5d736150_2,,,,,,,,,,,,,observed-data--808f6f42-d135-4e32-9eed-765a5d736150,2019-05-07T11:57:22.847Z,2019-05-07T11:57:22.847Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--3a5c9f55-4cc4-488a-8943-436438821bfd_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--3a5c9f55-4cc4-488a-8943-436438821bfd_2,file--3a5c9f55-4cc4-488a-8943-436438821bfd_1,5172.0,1.0,user-account,S-1-5-18,user-account--3a5c9f55-4cc4-488a-8943-436438821bfd_6,observed-data--3a5c9f55-4cc4-488a-8943-436438821bfd,2019-05-07T11:57:58.761Z,2019-05-07T11:57:58.761Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--c2279ef8-9887-460f-948f-1ac34a100d42_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--c2279ef8-9887-460f-948f-1ac34a100d42_2,file--c2279ef8-9887-460f-948f-1ac34a100d42_1,5204.0,,user-account,S-1-5-18,user-account--c2279ef8-9887-460f-948f-1ac34a100d42_4,observed-data--c2279ef8-9887-460f-948f-1ac34a100d42,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--308e58fc-419a-4ced-8438-8be73a78bd50_6,,,,,,,,,,,,,observed-data--308e58fc-419a-4ced-8438-8be73a78bd50,2019-05-18T20:42:34.581Z,2019-05-18T20:42:34.581Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--7068abd2-d4b7-477b-a2bd-ecd5e914444e_4,,,,,,,,,,,,,observed-data--7068abd2-d4b7-477b-a2bd-ecd5e914444e,2019-05-18T20:43:43.284Z,2019-05-18T20:43:43.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--6c1c0b-7207-46e4-ba2f-63e300284af9_3,,,,,,,,,,,,,observed-data--ae6c1c0b-7207-46e4-ba2f-63e300284af9,2019-05-18T20:43:41.581Z,2019-05-18T20:43:41.581Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--4cf9c5b-6366-4eac-9f45-5c3172a0a0ec_5,,,,,,,,,,,,,observed-data--e4cf9c5b-6366-4eac-9f45-5c3172a0a0ec,2019-05-07T11:57:37.169Z,2019-05-07T11:57:37.169Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--885384f-6c93-4b94-abd4-6d086b8c8576_2,,,,,,,,,,,,,observed-data--d885384f-6c93-4b94-abd4-6d086b8c8576,2019-05-18T20:43:43.300Z,2019-05-18T20:43:43.300Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--cf34681-ea0e-4a75-ac78-912ec7b48172_1,,,,,,,,,,,,,observed-data--dcf34681-ea0e-4a75-ac78-912ec7b48172,2019-05-18T20:43:46.628Z,2019-05-18T20:43:46.628Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--de18ed82-bb3c-44a1-8cf2-618db7e859c2,2020-08-12T09:53:20.460Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428_5,,,,,,,,,,,,,observed-data--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428,2019-05-18T20:43:35.616Z,2019-05-18T20:43:35.616Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--55059783-322a-4f14-8ca5-6a3a28c84e82_2,,,,,,,,,,,,,observed-data--55059783-322a-4f14-8ca5-6a3a28c84e82,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--5fad4dcf-0561-47f9-8461-e21c9b0c97aa_2,,,,,,,,,,,,,observed-data--5fad4dcf-0561-47f9-8461-e21c9b0c97aa,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--f0d73902-c756-4256-8eb8-d07155aa2d90_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--f0d73902-c756-4256-8eb8-d07155aa2d90_2,file--f0d73902-c756-4256-8eb8-d07155aa2d90_1,5452.0,,user-account,S-1-5-18,user-account--f0d73902-c756-4256-8eb8-d07155aa2d90_4,observed-data--f0d73902-c756-4256-8eb8-d07155aa2d90,2019-05-18T20:43:19.425Z,2019-05-18T20:43:19.425Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--64708964-a824-410a-be87-3fd19c4446ca_2,,,,,,,,,,,,,observed-data--64708964-a824-410a-be87-3fd19c4446ca,2019-05-07T11:57:48.268Z,2019-05-07T11:57:48.268Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--4ca077e-421e-4c59-919e-9df033b8d797_2,,,,,,,,,,,,,observed-data--e4ca077e-421e-4c59-919e-9df033b8d797,2019-05-07T11:57:53.667Z,2019-05-07T11:57:53.667Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--e83fa884-494f-444f-8692-9cd9c410cc83,2020-08-12T09:53:20.397Z,,,,,,,,,,,,,2019-05-18T20:43:36.159Z,2019-05-18T20:43:36.159Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--f47ca014-d197-486c-9e13-726f4d9a6ad1_3,,,,,,,,,,,,,observed-data--f47ca014-d197-486c-9e13-726f4d9a6ad1,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--3a5c9f55-4cc4-488a-8943-436438821bfd_2,,,,,,,,,,,,,observed-data--3a5c9f55-4cc4-488a-8943-436438821bfd,2019-05-07T11:57:58.761Z,2019-05-07T11:57:58.761Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--6b288108-dc28-40d8-a610-a6e090e8f8fa_2,,,,,,,,,,,,,observed-data--6b288108-dc28-40d8-a610-a6e090e8f8fa,2019-05-07T11:58:06.135Z,2019-05-07T11:58:06.135Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--0ad14b73-a858-4b9d-a071-e2a75cbdd368_3,,,,,,,,,,,,,observed-data--0ad14b73-a858-4b9d-a071-e2a75cbdd368,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428_5,,,,,,,,,,,,,observed-data--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428,2019-05-18T20:43:35.616Z,2019-05-18T20:43:35.616Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2fda86d-66e6-45c3-b862-d5260adab775_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2fda86d-66e6-45c3-b862-d5260adab775_2,file--2fda86d-66e6-45c3-b862-d5260adab775_1,5204.0,,user-account,S-1-5-18,user-account--2fda86d-66e6-45c3-b862-d5260adab775_4,observed-data--e2fda86d-66e6-45c3-b862-d5260adab775,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--78f2858e-9a75-482a-9299-dbd9d8f00fe9_6,,,,,,,,,,,,,observed-data--78f2858e-9a75-482a-9299-dbd9d8f00fe9,2019-05-07T11:57:04.721Z,2019-05-07T11:57:04.721Z,1.0,,,,,,,,,,,,,,0.0,0,0,
